Timestamps,Acc_X,Acc_Y,Acc_Z,Label
1.71776460355656e+18,0.0841179330057142,3.3340311321904763,9.185840802857143,1.0
1.71776460375656e+18,0.0403560791054999,3.297949379,9.22676035315,1.0
1.71776460395656e+18,0.0257539443963,3.2901655654,9.2273516236,1.0
1.71776460415656e+18,0.0898207168568999,3.3935480804500004,9.03044359595,1.0
1.71776460435656e+18,0.0797316970865,4.023834892349999,7.85342621615,1.0
1.71776460455656e+18,-0.0788036270195,2.0797676010500004,8.644718216,1.0
1.71776460475656e+18,-0.335025810249,0.024698638878,9.04031556765,1.0
1.71776460495656e+18,-1.1765034484990475,-3.002377951428572,10.671879141809525,1.0
1.71776460515656e+18,-1.88553151695,-4.6123735199,12.047292526999998,1.0
1.71776460535656e+18,-1.49243396755,-2.3568713608,9.35943695075,1.0
1.71776460555656e+18,-1.184247344845,-0.8508531418199998,9.566785766950002,1.0
1.71776460575656e+18,-1.42960961149,0.0410072250495,9.69801038355,1.0
1.71776460595656e+18,-1.1197539596960002,2.9295130463000003,8.0255383073,1.0
1.71776460615656e+18,-0.21939127349,3.42785673525,7.933315086399999,1.0
1.71776460635656e+18,-0.6721807642814286,1.2963684736523806,9.07100817004762,1.0
1.71776460655656e+18,-0.6728657683999999,-0.52011591343,9.518069572799998,1.0
1.71776460675656e+18,-0.9268501053775,-2.33553323365,10.41043888135,1.0
1.71776460695656e+18,-0.949625244185,-3.61478052515,11.463506515,1.0
1.71776460715656e+18,-1.40312967677,-1.785240074165,10.3074829786,1.0
1.71776460735656e+18,-1.329370559685,-0.120095260631,9.18170404815,1.0
1.71776460755656e+18,-0.3988680495892999,1.64278880315,9.324701683199995,1.0
1.71776460775656e+18,-0.3499572601574999,3.30887665555,8.049825302150001,1.0
1.71776460795656e+18,-0.3472992161395238,3.142671922857143,8.485119389047618,1.0
1.71776460815656e+18,-0.78729531102,2.23462058265,8.964752700850001,1.0
1.71776460835656e+18,-1.108302772595,0.94645932774,9.01040776055,1.0
1.71776460855656e+18,-1.56385045625,-1.1979738006390002,9.8737599107,1.0
1.71776460875656e+18,-0.8671916657400003,-3.1462548294,11.356845818500002,1.0
1.71776460895656e+18,-2.43161842352,-2.336708290225,10.5719604943,1.0
1.71776460915656e+18,-2.05735171507,-0.378053833024,9.707874870199998,1.0
1.71776460935656e+18,-1.432214551704762,0.5540050834047618,9.466086599666667,1.0
1.71776460955656e+18,-0.6082825699,2.6611585922500005,8.2159199066,1.0
1.71776460975656e+18,-0.6556590499705001,3.3450115128,8.6165617676,1.0
1.71776460995656e+18,-0.8239391098400001,2.78721894835,8.52002002715,1.0
1.71776461015656e+18,-0.764198341425,1.4740970993045002,8.638498649599999,1.0
1.71776461035656e+18,-1.100818336515,-1.04417612452,9.721721077050002,1.0
1.71776461055656e+18,-1.3011392669599997,-3.6217635041,10.3214639052,1.0
1.71776461075656e+18,-1.3549897842149998,-4.9262333451,11.1509115601,1.0
1.71776461095656e+18,-1.5439037214761904,-2.323724931985714,9.811618064047618,1.0
1.71776461115656e+18,-1.34292487328,-0.274267158523,9.091890815899998,1.0
1.71776461135656e+18,-0.478667106633,1.482981124855,8.9614820023,1.0
1.71776461155656e+18,-0.1103879470799999,2.4087385024,8.658773986800002,1.0
1.71776461175656e+18,-0.312579986575,2.3321128462500003,8.8248461379,1.0
1.71776461195656e+18,-0.4248465271,1.522214538555,8.98542471315,1.0
1.71776461215656e+18,-0.500948272648,-0.347524818435,9.47786318205,1.0
1.71776461235656e+18,-0.7785951887266668,-1.944691706952381,9.719844622190475,1.0
1.71776461255656e+18,-0.8200546875100001,-3.44242144775,10.8187073825,1.0
1.71776461275656e+18,-0.96591886141,-3.48200662995,10.754483437,1.0
1.71776461295656e+18,-1.2154200210654995,-1.6413143692000003,9.51366123985,1.0
1.71776461315656e+18,-0.6009104004449999,0.06635700987965,9.5182267457,1.0
1.71776461335656e+18,0.236515663145395,0.7347021789700001,9.4943888172,1.0
1.71776461355656e+18,0.1481544113295,2.710795372,8.183033294700001,1.0
1.71776461375656e+18,-0.24759262848,2.1829106140500003,8.9475759201,1.0
1.71776461395656e+18,0.0484920174779238,1.4760947309666668,9.049866420285714,1.0
1.71776461415656e+18,-0.75106315615,-0.17786013793543,8.9913224488,1.0
1.71776461435656e+18,-0.63828767400375,-2.272319686885,9.91703492,1.0
1.71776461455656e+18,-1.2017085343233,-3.103301651,10.02274509465,1.0
1.71776461475656e+18,-1.5327301712144998,-2.4004607162000005,9.961088310400005,1.0
1.71776461495656e+18,-2.2158496171,-1.87289778905,9.6252167581,1.0
1.71776461515656e+18,-2.7579024124,-1.0501037979000003,9.4688519211,1.0
1.71776461535656e+18,-2.203068695095238,-1.235388140047619,9.435778198238092,1.0
1.71776461555656e+18,-2.79417947385,-0.77993811037,9.37617214975,1.0
1.71776461575656e+18,-2.3593861313,-0.8874744872549998,9.40335562125,1.0
1.71776461595656e+18,-1.2343032531750002,-0.8339981918299999,9.7131513977,1.0
1.71776461615656e+18,-1.2476854248,-0.898551452635,9.75511663065,1.0
1.71776461635656e+18,-1.3690829772,-0.89214477542,9.7503939514,1.0
1.71776461655656e+18,-1.1218121795500002,-0.7910899200399999,9.69056336985,1.0
1.71776461675656e+18,-1.2698236738095237,-0.6908704703238094,9.675436968238095,1.0
1.71776461695656e+18,-1.0472522278,-0.6755377120999999,9.62234273535,1.0
1.71776461715656e+18,-0.855201599125,-0.71819899748,9.665610260049998,1.0
1.71776461735656e+18,-0.94389965055,-0.83141606141,9.694081054750002,1.0
