Timestamps,Acc_X,Acc_Y,Acc_Z
1.7176771858776412e+18,-2.243076466869593,3.2235216137906977,10.218855159058139
1.7176771860776412e+18,1.1771574457244187,0.25414002506500005,8.662741383767443
1.7176771862776412e+18,2.5190301260581394,-0.6511259929125348,7.823305789813952
1.7176771864776412e+18,5.496060231164706,1.15959000322,11.874312019388235
1.7176771866776412e+18,5.774270562267442,2.94311621022093,12.70260504798837
1.7176771868776412e+18,3.7213956761465123,3.356017236081396,7.304007635581394
1.7176771870776412e+18,2.2273840033502905,7.496101257395348,3.0354346481355816
1.7176771872776412e+18,1.075250044356353,8.705764371988234,2.472376987948236
1.7176771874776412e+18,1.1213434666805815,10.811273497151161,1.6417545680092671
1.7176771876776412e+18,1.0329203261672906,9.635729867418606,0.9257997762847673
1.7176771878776412e+18,0.07968655989868605,10.02297757431395,0.699984087330465
1.7176771880776412e+18,1.0461420533935293,9.67167654062353,1.1993390144586469
1.7176771882776412e+18,0.37995798898866273,10.01724592766279,0.12470501438779068
1.7176771884776412e+18,0.5859076622880233,9.809125988941862,0.3623178679882558
1.7176771886776412e+18,0.6673441623930587,9.936407167858825,-0.1445827872363647
1.7176771888776412e+18,0.9074362545966861,10.102775451860465,0.0007234106193604588
1.7176771890776412e+18,0.6929169218691861,10.083132056279071,0.03055022360369768
1.7176771892776412e+18,-0.0713395033377907,9.558380503872096,0.7806166515977909
1.7176771894776412e+18,-0.06029912817358824,9.87796594977647,2.2743075447788237
1.7176771896776412e+18,1.2832763555023254,9.511581304558138,3.192192363197674
1.7176771898776412e+18,1.175766273314302,8.573650465418606,3.941257121953487
1.7176771900776412e+18,1.314883866326744,7.144244998069769,4.869561029069768
1.7176771902776412e+18,1.5457634238600002,6.437593735000001,6.585385743305884
1.7176771904776412e+18,1.6881085523372092,5.040675692813954,8.840978805406976
1.7176771906776412e+18,1.143991811339535,2.874892930639535,8.97937306693023
1.7176771908776412e+18,0.26343569880305884,4.432070527305883,10.333052724929413
1.7176771910776412e+18,0.8539594456945351,5.464817374255815,8.477381057523257
1.7176771912776412e+18,-2.80973025738686,4.867557731008256,8.33141895789535
1.7176771914776412e+18,0.15525523044197673,2.0706819415048834,8.160304235790697
1.7176771916776412e+18,0.17740669495541175,3.841127810729412,9.520450104035294
1.7176771918776412e+18,-1.9953358437058144,4.044371089232558,7.885630529988372
1.7176771920776412e+18,-2.3530906549534887,4.251489373104652,9.283984916139534
1.7176771922776412e+18,-1.8223292110127907,4.449648474476745,9.502010035058138
1.7176771924776412e+18,-2.114748500430588,4.323633452035294,8.57621420692941
1.7176771926776412e+18,-2.536670250883721,3.5169484698488365,9.72548847988372
1.7176771928776412e+18,-3.9984066485697665,1.4280142924709303,8.639592242732556
1.7176771930776412e+18,-4.039641091976745,-0.12782124538372094,9.858651848767444
1.7176771932776412e+18,-2.962595946635294,-0.31489545825941173,9.737774747752942
1.7176771934776412e+18,0.24623814627601168,-0.9150598950255812,9.90010891430233
1.7176771936776412e+18,0.03900856894290699,-1.2833319937697674,9.867889260290696
1.7176771938776412e+18,-0.4752427279288235,-1.0422572444694116,9.807926638141177
1.7176771940776412e+18,-0.5993742504465117,-0.6629231655209301,9.862881061639534
1.7176771942776412e+18,-0.3712213941684884,-0.773660767911628,9.842291665465115
1.7176771944776412e+18,-0.23722332419689537,-0.847726980618605,9.831384858348837
1.7176771946776412e+18,0.3217079662121176,-1.2881267954258822,9.742222539294117
1.7176771948776412e+18,-0.6079438902894185,-0.6195741243744186,9.971782307197675
1.7176771950776412e+18,0.14156606367015118,-0.8069933472837211,9.84885800138372
1.7176771952776412e+18,0.4489046567460465,-1.2686968245151167,9.821423985011627
1.7176771954776412e+18,-0.21529773516194115,-0.9636600550600001,9.854206601200001
1.7176771956776412e+18,-0.3895292685813953,-0.5272000383465115,9.8705603687093
1.7176771958776412e+18,-0.28307648436162786,-0.7838998277534883,9.839453608546512
1.7176771960776412e+18,0.10517159249188235,-1.2692094318682354,9.806575359976469
1.7176771962776412e+18,-0.04490715767875581,-0.8537925065965116,9.857817150627907
1.7176771964776412e+18,-0.5058315755313605,-0.7769439480034882,9.862825427046513
1.7176771966776412e+18,-0.6781148078825582,-0.9424938909360465,9.916914318825581
1.7176771968776412e+18,-1.0161895470407412,-0.8538154195517645,9.798918354023531
1.7176771970776412e+18,-1.306759385865116,-0.8437760389174418,9.776628139372095
1.7176771972776412e+18,-0.7140071499441859,-0.8394912197186045,9.834779295744188
1.7176771974776412e+18,-1.0894020637034882,-0.7061609147523257,9.817639994081395
1.7176771976776412e+18,-0.8078169233670591,-0.7020260116552941,9.824760852129412
1.7176771978776412e+18,-0.9520651718918604,-0.6740525718290699,9.821646601593024
1.7176771980776412e+18,-0.9665334051255812,-0.6802293956244185,9.858874454034883
1.7176771982776412e+18,-0.7946397052232559,-0.6412208191139536,9.819086817639533
1.7176771984776412e+18,-0.8540406247882353,-0.4581270070564708,9.82492979829412
1.7176771986776412e+18,-0.8977536746000001,-0.38624609226511636,9.861378581069767
1.7176771988776412e+18,-0.44317301155348826,-0.40338538050232553,9.857205080476742
1.7176771990776412e+18,-0.6744944782435294,-0.2817337512458588,9.877797070705883
1.7176771992776412e+18,-0.4738345286476744,-0.4968167539895349,9.893987700069768
1.7176771994776412e+18,-0.8114451107616278,-0.44506501042209307,9.853365354697676
1.7176771996776412e+18,-0.5796751960360464,-0.44601101203255805,9.878517893883721
1.7176771998776412e+18,-0.693186643722353,-0.3190054847870588,9.843790828458824
1.7176772000776412e+18,-0.5095599286767443,-0.5171835730988372,9.874288714220931
1.7176772002776412e+18,-0.5571937966453488,-0.3223076436767442,9.864884276674418
1.7176772004776412e+18,-0.796809938055814,-0.4524104189744187,9.870003844441861
1.7176772006776412e+18,-0.7465043628752942,-0.4522153282014119,9.864003114141177
1.7176772008776412e+18,-0.7722139493755813,-0.7116143241046511,10.628695543197676
1.7176772010776412e+18,-0.6962557445826745,-0.4289830130754651,11.900953780953488
1.7176772012776412e+18,1.2454501056041178,2.494109416007059,10.520312235564706
1.7176772014776412e+18,0.33621940546118606,2.236788350465117,6.944750386697674
1.7176772016776412e+18,0.2638782542338372,2.757143799651163,4.075978609000001
1.7176772018776412e+18,-1.3294633863127094,2.408069940500001,10.635206278209303
1.7176772020776412e+18,-1.4024192759834118,0.6646979789045646,14.16320176976471
1.7176772022776412e+18,-1.3735914923302326,0.9379864764976746,11.925883681081396
1.7176772024776412e+18,-0.6531292859262792,2.3628845339186038,8.398250989872095
1.7176772026776412e+18,0.20811992346,3.4567940068953487,3.5182839756860464
1.7176772028776412e+18,-0.11812098497499997,2.2793746934470587,9.504404135458824
1.7176772030776412e+18,-0.7219090238200347,0.6421111702989536,13.471758388023252
1.7176772032776412e+18,-0.3811822104227907,0.46064617760802323,12.724251714069766
1.7176772034776412e+18,-0.2768355032271999,2.135073410729412,9.818173543176469
1.7176772036776412e+18,0.5025484026511629,3.6724819166162788,3.6327499428255816
1.7176772038776412e+18,0.18942251782069772,3.1488989536046517,7.858586045220931
1.7176772040776412e+18,-0.3043336543517442,0.7894645309675232,12.153368839267445
1.7176772042776412e+18,-0.9487964034776116,0.1927207506315294,13.590669643058826
1.7176772044776412e+18,-1.2824416521279072,1.808417441494187,10.626135815046512
1.7176772046776412e+18,-0.2710010787163953,3.355683340511628,5.104781042709302
1.7176772048776412e+18,-0.4337686652276744,3.0967576836162785,6.26619042076744
